text,tweet_unique_id,author_handle,author_id,author_verified,date_tweeted,num_followers,num_following
$TWLO Open Interest increases 44.2% on the week to a percentile rank of 97%. Put OI increased by 50.7% vs Call OI o… https://t.co/QUNtfB8eHJ,1157683726526177280,MarketChmln,727519600787750913,False,2019-08-03 16:04:43+00:00,2385,5
$IPHI $TWLO $COUP $XLK  $SPY https://t.co/DPGvtVUrjn,1157688900393082880,MadMraket,19052568,False,2019-08-03 16:25:17+00:00,1318,149
"See my good stks on list ? 
$AYX $SHOP $PAYS $TWLO $STNE  

Ben 
 
@PatternProfits 
· 
17h 
 
Focus list. A combina… https://t.co/M0wiDjNyFB",1157689784367820808,MadMraket,19052568,False,2019-08-03 16:28:48+00:00,1318,149
"#GIndustry #SELL WK31 $RPD, $TWLO, $RNG, $LOGM, $SHOP, $TEAM, $BNFT, $QLYS, $TYL  #Software #Apps $VGT $FTEC $XT… https://t.co/VHESkyQskP",1157694612800245760,TradeFlags,895929863521095680,False,2019-08-03 16:47:59+00:00,134,224
$TWLO upcoming event August 06: Twilio https://t.co/pQvaOjURiO,1157708480427548673,MarketChmln,727519600787750913,False,2019-08-03 17:43:05+00:00,2385,5
"RT @zusch_: $AYX Daily -- $60, 61.8% Fib of Friday's range in confluence. Close to ATH, but messy momo on monthly bars w/ $TWLO, $TEAM, $FI…",1157731489343139842,Gambiste1,1136370591517290496,False,2019-08-03 19:14:31+00:00,1424,2
Twilio Stock Could Hit New All-Time Highs After Earnings $TWLO https://t.co/BrvgwMZaUx via @TheStreet,1157734951590277126,jjjinvesting,34146256,False,2019-08-03 19:28:16+00:00,157107,47998
$TWLO in Downtrend: Stochastic indicator stays in oversold zone for 2 days. View odds for this and other indicators… https://t.co/iwhB3LWfz9,1157752570741313538,Tickeron,374729426,False,2019-08-03 20:38:17+00:00,649,811
$TWLO https://t.co/bfS1TFmUFa,1157753039031193600,BrandonPKoch,767005402047193089,False,2019-08-03 20:40:09+00:00,255,50
Stocks To 👀: $DIS $TTWO $UBER $ROKU $TEVA $OSTK $LYFT $W $TEAM $ETSY $ZEN $TWLO $NFLX $SHOP $PINS $MSFT $AMRS $NKE… https://t.co/WmrplcxCPv,1157755731027910656,mchaudhry82,21066148,False,2019-08-03 20:50:50+00:00,6552,499
"RT @TradeFlags: #GIndustry #SELL WK31 $RPD, $TWLO, $RNG, $LOGM, $SHOP, $TEAM, $BNFT, $QLYS, $TYL  #Software #Apps $VGT $FTEC $XT #growthsto…",1157759721157382144,Gambiste1,1136370591517290496,False,2019-08-03 21:06:42+00:00,1427,2
Long stock on $TWLO .  Target 137,1157760812808843266,Previsores,129842724,False,2019-08-03 21:11:02+00:00,126,270
"Currently Short: 

$INTC
$TWLO
$NVDA
$MSFT
$MU

$SPY $SPX $TSLA $NVTA $NVDA $TTD $SHOP $ROKU $DIS $BA $GE $AMD… https://t.co/zzvtUsbCNr",1157766187536846848,QuantTradr,1101858820404457472,False,2019-08-03 21:32:24+00:00,177,119
"Twilio $TWLO Releases Quarterly Earnings Results, Misses Estimates By $0.18 EPS https://t.co/dgqYOK1zzi",1157809564408078336,dakotafinancial,2920258887,False,2019-08-04 00:24:45+00:00,1389,40
https://t.co/pZSPM1JjWV swing trading strategy revealed! $TMO $ZBRA $TWLO $BA,1157822038398119936,BigStockMover,921187161839423488,False,2019-08-04 01:14:19+00:00,172,90
https://t.co/BPmRtammuq &lt;&lt; Free stock trading Masterclasses!!!  $TWLO $SD $KBWY $CDNS,1157823011971620864,Sw1ng_Trader,2694667118,False,2019-08-04 01:18:12+00:00,455,14
$TWLO Bounce or Break https://t.co/2cxobTfQ87,1157824174565601280,2LOE2,1060563956761280513,False,2019-08-04 01:22:49+00:00,74,407
RT @thadarknight80: WATCH: #ClosersPanel earnings reaction ➡️ $WDC $QCOM $LRCX $TWLO $CRUS #Fed #FOMC @thadarknight80 #cKc #cryptoKnightcap…,1157833790624010241,Forex4News,799569114004013056,False,2019-08-04 02:01:01+00:00,2557,4995
RT @thadarknight80: WATCH: #ClosersPanel earnings reaction ➡️ $WDC $QCOM $LRCX $TWLO $CRUS #Fed #FOMC @thadarknight80 #cKc #cryptoKnightcap…,1157848788079403008,Gambiste1,1136370591517290496,False,2019-08-04 03:00:37+00:00,1429,2
@EliteOptions2 $TWLO and $V please,1157875126760873984,KaraNadiya,983267502418485248,False,2019-08-04 04:45:17+00:00,24,85
RT @KaraNadiya: @EliteOptions2 $TWLO and $V please,1157887623328911360,Gambiste1,1136370591517290496,False,2019-08-04 05:34:56+00:00,1431,2
RT @2LOE2: $TWLO Bounce or Break https://t.co/2cxobTfQ87,1157887844536344576,Gambiste1,1136370591517290496,False,2019-08-04 05:35:49+00:00,1431,2
https://t.co/2UWIhXhB2h &lt; Jason Bond is not a scam - PROOF! $TTD $TWLO $CVS,1157913608808009728,Sw1ng_Trader,2694667118,False,2019-08-04 07:18:11+00:00,455,14
$TWLO in Downtrend: Stochastic indicator sits in oversold zone for 2 days. View odds for this and other indicators:… https://t.co/hzYgPED1Ym,1158045172086689792,Tickeron,374729426,False,2019-08-04 16:00:59+00:00,648,811
Stock and Options trading system. VolatilityTrader: https://t.co/eVwKMfovby $SVXY $W $WYNN $UVXY $SRPT $TIF $TGT $LOW $TWLO $VIX $FN $MON,1158049242113609733,ProfectuSystems,752958203281932288,False,2019-08-04 16:17:09+00:00,820,12
"SaaS The rule of 40% の分布図をつくった。

$CRWD $ZS $SHOP $ADBE $TWLO $WORK $PAYC $CRM $SQ $TTD $BZUN $AYX $MDB $VEEV $ESTC… https://t.co/tGe5EqsCL8",1158054197494870017,beikoku_kabu,1107677856111329280,False,2019-08-04 16:36:50+00:00,6,4
"RT @beikoku_kabu: SaaS The rule of 40% の分布図をつくった。

$CRWD $ZS $SHOP $ADBE $TWLO $WORK $PAYC $CRM $SQ $TTD $BZUN $AYX $MDB $VEEV $ESTC $TEAM…",1158056422913040384,Gambiste1,1136370591517290496,False,2019-08-04 16:45:41+00:00,1438,2
"#GG #BigCap #SELL WK31 $OKTA, $KHC, $LRCX, $TWLO, $RNG, $PCAR, $HNR1.DE, $CL, $NTRS, $NBL    #growthstocks #stocks… https://t.co/mVCMtl7NKq",1158057094748282880,TradeFlags,895929863521095680,False,2019-08-04 16:48:21+00:00,136,224
$TWLO support low 120’s with preliminary spike daily signal,1158100438991773696,Jcaptrading,2792409770,False,2019-08-04 19:40:35+00:00,247,632
RT @Jcaptrading: $TWLO support low 120’s with preliminary spike daily signal,1158118037599506433,Gambiste1,1136370591517290496,False,2019-08-04 20:50:31+00:00,1447,2
KeyCorp Raises Twilio $TWLO Price Target to $158.00 https://t.co/o4Kjrgkr2G,1158129883362598912,macondailynews,966765919191142401,False,2019-08-04 21:37:35+00:00,157,13
$TWLO daily.  #TheStrat https://t.co/fvDZVX0ote,1158132132776161281,josephW65373378,1017492460686241793,False,2019-08-04 21:46:32+00:00,2,2
"@TurnerNovak $TEAM, $TWLO, $ETSY, $MSFT all continue to compound gains. Also EMCLOUD",1158143086142222337,anujvarma,17790071,False,2019-08-04 22:30:03+00:00,208,962
"RT @anujvarma: @TurnerNovak $TEAM, $TWLO, $ETSY, $MSFT all continue to compound gains. Also EMCLOUD",1158157407920545794,Gambiste1,1136370591517290496,False,2019-08-04 23:26:58+00:00,1448,2
"$TWLO - Trade Idea - Aug 9th 133P - bid/ask: 3.25/3.40

Broke under the lower trend on daily chart.

If TWLO can't… https://t.co/LKWsyDe1vA",1158183267918475264,EliteOptions2,1018324467758465024,False,2019-08-05 01:09:43+00:00,4931,18
"RT @EliteOptions2: $TWLO - Trade Idea - Aug 9th 133P - bid/ask: 3.25/3.40

Broke under the lower trend on daily chart.

If TWLO can't recla…",1158183803732447233,kennysabangan,2715497899,False,2019-08-05 01:11:51+00:00,25,56
"RT @EliteOptions2: $TWLO - Trade Idea - Aug 9th 133P - bid/ask: 3.25/3.40

Broke under the lower trend on daily chart.

If TWLO can't recla…",1158184518534213633,Gambiste1,1136370591517290496,False,2019-08-05 01:14:41+00:00,1450,2
"RT @EliteOptions2: $TWLO - Trade Idea - Aug 9th 133P - bid/ask: 3.25/3.40

Broke under the lower trend on daily chart.

If TWLO can't recla…",1158185263228526592,twinsight_io,1060938846102122496,False,2019-08-05 01:17:39+00:00,223,1817
@TurnerNovak Sounds like you need some $SHOP and $TWLO,1158203673778016256,rushikh,135681437,False,2019-08-05 02:30:48+00:00,274,1819
Monday’s 👀2: $QQQ $SPY $UVXY $TVIX $TSLA $NFLX $NVDA $ROKU $TWLO $SHOP $PINS $SNAP $TWTR $PYPL $V $SQ $TEAM $SVMK… https://t.co/wvcHWe2RoH,1158206520590573568,mchaudhry82,21066148,False,2019-08-05 02:42:07+00:00,6564,499
RT @rushikh: @TurnerNovak Sounds like you need some $SHOP and $TWLO,1158221523376902145,Gambiste1,1136370591517290496,False,2019-08-05 03:41:44+00:00,1450,2
"RT @EliteOptions2: $TWLO - Trade Idea - Aug 9th 133P - bid/ask: 3.25/3.40

Broke under the lower trend on daily chart.

If TWLO can't recla…",1158269648581869569,Sandi_59,426413215,False,2019-08-05 06:52:58+00:00,52,240
RT @mchaudhry82: Monday’s 👀2: $QQQ $SPY $UVXY $TVIX $TSLA $NFLX $NVDA $ROKU $TWLO $SHOP $PINS $SNAP $TWTR $PYPL $V $SQ $TEAM $SVMK $SHAK $S…,1158302280803848197,TowerJillian,2973825130,False,2019-08-05 09:02:38+00:00,1336,200
RT @mchaudhry82: Monday’s 👀2: $QQQ $SPY $UVXY $TVIX $TSLA $NFLX $NVDA $ROKU $TWLO $SHOP $PINS $SNAP $TWTR $PYPL $V $SQ $TEAM $SVMK $SHAK $S…,1158305288828665856,Gambiste1,1136370591517290496,False,2019-08-05 09:14:35+00:00,1451,2
KeyCorp Increases Twilio $TWLO Price Target to $158.00 https://t.co/P3OzBhJL76,1158315532938043392,WatchlistN,2298709746,False,2019-08-05 09:55:18+00:00,1827,11
KeyCorp Increases Twilio $TWLO Price Target to $158.00 https://t.co/n4Xc38TLDx,1158316159428648960,TickerReport,1979190776,False,2019-08-05 09:57:47+00:00,2492,11
"Cheap call option upside: $XLY calls cheaper than 89% of history, $TNDM 89%, $OSTK 89%, $FEYE 88%, $HLF 86%, $TWLO 78%, $WDC 78%",1158327500784787456,getvolatility,3180063788,False,2019-08-05 10:42:51+00:00,2711,309
"RT @getvolatility: Cheap call option upside: $XLY calls cheaper than 89% of history, $TNDM 89%, $OSTK 89%, $FEYE 88%, $HLF 86%, $TWLO 78%,…",1158328583485476864,AlertTrade,121158213,False,2019-08-05 10:47:09+00:00,133282,138225
$TWLO Somedays you just don't look.,1158341403942019077,imrnlil,16641541,False,2019-08-05 11:38:06+00:00,151,497
"Some open watchers

$FB $WDAY $TWLO $TTD

https://t.co/XvfHdSHsbl",1158354560378736640,TheLincolnList,163648850,False,2019-08-05 12:30:23+00:00,6070,112
"$TWLO has bounce value at April lows $119

Chart https://t.co/Xbq9C9jQnc

Live TWLO updates https://t.co/YaHDZ5zTQ8",1158358224313044994,TheLincolnList,163648850,False,2019-08-05 12:44:56+00:00,6070,112
$TWLO #Options OI chart. Free stocks app https://t.co/hgyHiwuLNm https://t.co/t0phWFfjbH,1158358834190213121,OptionsProOI,707057743157444608,False,2019-08-05 12:47:21+00:00,2257,3989
Not sure what to do with $TWLO? Explore our #fundamental pros and cons.  https://t.co/K1cFSB4L08,1158359757700210689,1MinuteStock,2997788563,False,2019-08-05 12:51:02+00:00,2969,1322
$TWLO Bearish this week on trade below 132.16.,1158362046863466496,selecttrades,521741170,False,2019-08-05 13:00:07+00:00,111,41
#Options #maxpain chart for $TWLO. Free options app https://t.co/wPNDm22czd https://t.co/uO3Qg40z98,1158362317253484544,OptionsMaxPain,706297891070087168,False,2019-08-05 13:01:12+00:00,3042,4278
Recommendation #HOLD for $TWLO with UB rating - 2.52 out of 5. https://t.co/dcgoDv20KG,1158362525693427713,1MinuteStock,2997788563,False,2019-08-05 13:02:02+00:00,2969,1322
Recent $TWLO technical alerts: MACD Bearish Centerline Cross plus 4 more alerts... https://t.co/UKSjJAG1Di,1158363308740792326,SwingTradeBot,2422703600,False,2019-08-05 13:05:08+00:00,3903,76
"92% of our stock signals were short going into the weekend

$SPY $SPX $AAPL $AMD $TWLO $FB $AMZN $GOOGL $NFLX $NVDA… https://t.co/Zx0f1b8FB5",1158365378701090816,QuantTradr,1101858820404457472,False,2019-08-05 13:13:22+00:00,181,119
"Main Movers today:
Long: $ALLK, $DK, $TSN
Short: $BABA, $JD, $ON, $NTNX, $NVDA, $CARS, $TWLO, $UNVR
#trading #daytrading #stocksoftheday",1158365759887814657,Pipsologe,418196980,False,2019-08-05 13:14:53+00:00,561,448
https://t.co/BPmRtammuq &lt; Free stock trading Masterclasses!! $TWLO $SD $KBWY $CDNS,1158366591576416256,Sw1ng_Trader,2694667118,False,2019-08-05 13:18:11+00:00,456,14
On watch 8/5: $ALLK $TSN $ON $TWLO $SQ $CARS,1158367589505982465,Roane_H,343169082,False,2019-08-05 13:22:09+00:00,208,240
Wonder how those buying the $140 dip in $TWLO are feeling now at 126?  Stop run anyone??  Many of these stocks are… https://t.co/NQk3jZPYaA,1158370881497948161,UdallTechStrat,262763182,False,2019-08-05 13:35:14+00:00,7533,1840
Morning Market Call 8/5/19 $SPY $KO $SNAP $SPX $MU $UBER $PINS $TWLO $LYFT $TSLA $NVDA $AMD $JPM $PFE $BA $GE $WMT… https://t.co/BpeXfQI2k2,1158371102164340736,QuantTradr,1101858820404457472,False,2019-08-05 13:36:06+00:00,181,119
$TWLO being thrown out for no reason besides that it's expensive.. looking to buy,1158371971144605696,Globalmess65,432726108,False,2019-08-05 13:39:34+00:00,642,1097
Twilio down 7%. I expect all high flyers to follow suit. $TWLO,1158372981774544898,kentuckyhug,1151308269597548545,False,2019-08-05 13:43:35+00:00,102,545
RT @mchaudhry82: Monday’s 👀2: $QQQ $SPY $UVXY $TVIX $TSLA $NFLX $NVDA $ROKU $TWLO $SHOP $PINS $SNAP $TWTR $PYPL $V $SQ $TEAM $SVMK $SHAK $S…,1158373553793880064,LONDONAIMCAP,3490311803,False,2019-08-05 13:45:51+00:00,764,2079
"$TWLO  ER  beat ! 
 
Gaped down and RSI now 26.6  
 
SEVERELY oversold .. Good LT calls !   
 
$HACK $IGV $SPY $XLK",1158374342843125760,MadMraket,19052568,False,2019-08-05 13:48:59+00:00,1327,147
RT @Roane_H: On watch 8/5: $ALLK $TSN $ON $TWLO $SQ $CARS,1158374906226249729,Gambiste1,1136370591517290496,False,2019-08-05 13:51:13+00:00,1456,2
"RT @MadMraket: $TWLO  ER  beat ! 
 
Gaped down and RSI now 26.6  
 
SEVERELY oversold .. Good LT calls !   
 
$HACK $IGV $SPY $XLK",1158376385246875653,Gambiste1,1136370591517290496,False,2019-08-05 13:57:06+00:00,1456,2
RT @QuantTradr: Morning Market Call 8/5/19 $SPY $KO $SNAP $SPX $MU $UBER $PINS $TWLO $LYFT $TSLA $NVDA $AMD $JPM $PFE $BA $GE $WMT $CVS $AA…,1158377161490862081,Gambiste1,1136370591517290496,False,2019-08-05 14:00:11+00:00,1456,2
$TWLO not a bad dip spot on major support,1158377422510649345,BrandonPKoch,767005402047193089,False,2019-08-05 14:01:13+00:00,255,51
"RT @TheLincolnList: $TWLO has bounce value at April lows $119

Chart https://t.co/Xbq9C9jQnc

Live TWLO updates https://t.co/YaHDZ5zTQ8",1158377481713389569,Gambiste1,1136370591517290496,False,2019-08-05 14:01:27+00:00,1456,2
RT @selecttrades: $TWLO Bearish this week on trade below 132.16.,1158377485966479362,Gambiste1,1136370591517290496,False,2019-08-05 14:01:28+00:00,1456,2
"RT @QuantTradr: 92% of our stock signals were short going into the weekend

$SPY $SPX $AAPL $AMD $TWLO $FB $AMZN $GOOGL $NFLX $NVDA $GM $CA…",1158377488910815232,Gambiste1,1136370591517290496,False,2019-08-05 14:01:29+00:00,1456,2
RT @UdallTechStrat: Wonder how those buying the $140 dip in $TWLO are feeling now at 126?  Stop run anyone??  Many of these stocks are goin…,1158377502563282944,Gambiste1,1136370591517290496,False,2019-08-05 14:01:32+00:00,1456,2
"RT @Pipsologe: Main Movers today:
Long: $ALLK, $DK, $TSN
Short: $BABA, $JD, $ON, $NTNX, $NVDA, $CARS, $TWLO, $UNVR
#trading #daytrading #st…",1158377499295997952,Gambiste1,1136370591517290496,False,2019-08-05 14:01:32+00:00,1456,2
RT @Globalmess65: $TWLO being thrown out for no reason besides that it's expensive.. looking to buy,1158377506317250565,Gambiste1,1136370591517290496,False,2019-08-05 14:01:33+00:00,1456,2
RT @kentuckyhug: Twilio down 7%. I expect all high flyers to follow suit. $TWLO,1158377509232287744,Gambiste1,1136370591517290496,False,2019-08-05 14:01:34+00:00,1456,2
$TWLO in Downtrend: Stochastic indicator sits in oversold zone for 2 days. View odds for this and other indicators:… https://t.co/nCLqxAIhfA,1158377888380608512,Tickeron,374729426,False,2019-08-05 14:03:04+00:00,653,811
"RT @Pipsologe: Main Movers today:
Long: $ALLK, $DK, $TSN
Short: $BABA, $JD, $ON, $NTNX, $NVDA, $CARS, $TWLO, $UNVR
#trading #daytrading #st…",1158378150428119040,YoungWildTycoon,55960019,False,2019-08-05 14:04:07+00:00,1393,1171
RT @UdallTechStrat: Wonder how those buying the $140 dip in $TWLO are feeling now at 126?  Stop run anyone??  Many of these stocks are goin…,1158378272758980608,James69888,350642003,False,2019-08-05 14:04:36+00:00,56,359
Added $goog 1159’s and $twlo 123’s,1158380116730187777,Pharmdca,1884013189,False,2019-08-05 14:11:56+00:00,7306,300
"@ChessTrades  In my best Cosell impression  it’s Down goes $ZS Down goes $TWLO 

TKO!",1158383460970631168,DaoOfPatrick,4895822933,False,2019-08-05 14:25:13+00:00,109,91
$TWLO chart from 7/29 ... sell off at resistance continues. https://t.co/lOW74b3QOs,1158383969408360448,crosshairtrader,29854129,False,2019-08-05 14:27:14+00:00,9881,2115
Let’s go $twlo u bastard https://t.co/dX9m6NSYnk,1158390511838908416,WolfOfWeedST,2259383122,True,2019-08-05 14:53:14+00:00,49484,938
I’m liking $TWLO calls. Stock is almost down 7%,1158393657751416832,YungKuch,303583527,False,2019-08-05 15:05:44+00:00,1031,570
Patience after taking 49% on $twlo on morning. Days like today are a scalpers wet dream $sndl wants to go ham also.… https://t.co/3Bcn4DL0ak,1158396218885779458,WolfOfWeedST,2259383122,True,2019-08-05 15:15:55+00:00,49485,938
"$TWLO  
 
Forming hammer ! 
 
$IGV $HACK $XLK $SPY",1158398306541875201,MadMraket,19052568,False,2019-08-05 15:24:12+00:00,1328,147
"@OphirGottlieb Some of your recommendations are down a lot more than 5%, like $twlo",1158403472636747777,AdamSilverm,23401915,False,2019-08-05 15:44:44+00:00,101,390
"@AdamSilverm We added $TWLO for $65 less than a year ago. Now it's ""down to"" $125.",1158403946001473537,OphirGottlieb,100024370,True,2019-08-05 15:46:37+00:00,22212,299
"@OphirGottlieb $PINS $30
$NVTA $21
$TWLO $100
$TTD $200
$ROKU $80",1158405639195881472,contrarianduck_,838175165808803840,False,2019-08-05 15:53:21+00:00,49,39
@jimcramer  Took your advice to never buy 100% of your position at once....Nibbled this morning on some more $TWLO… https://t.co/0JUp7XN1BY,1158405648494800898,docofstyl,247409961,False,2019-08-05 15:53:23+00:00,99,892
"RT @contrarianduck_: @OphirGottlieb $PINS $30
$NVTA $21
$TWLO $100
$TTD $200
$ROKU $80",1158405801997848576,OphirGottlieb,100024370,True,2019-08-05 15:53:59+00:00,22214,299
"RT @contrarianduck_: @OphirGottlieb $PINS $30
$NVTA $21
$TWLO $100
$TTD $200
$ROKU $80",1158405866317500417,hulijing,72504036,False,2019-08-05 15:54:15+00:00,34,263
"RT @contrarianduck_: @OphirGottlieb $PINS $30
$NVTA $21
$TWLO $100
$TTD $200
$ROKU $80",1158406483626717184,kentuckyhug,1151308269597548545,False,2019-08-05 15:56:42+00:00,102,545
"@OphirGottlieb Love your picks.  I bought a little $twlo today, no regrets.  Will buy a lot more on the way down.",1158406772740296704,AdamSilverm,23401915,False,2019-08-05 15:57:51+00:00,101,390
"@OphirGottlieb $sq $35
$fb $150
$aapl $160
$twlo $100
$googl $1,050",1158407263125684224,hashtagopps,903407035479404550,False,2019-08-05 15:59:48+00:00,38,210
"RT @hashtagopps: @OphirGottlieb $sq $35
$fb $150
$aapl $160
$twlo $100
$googl $1,050",1158407730639454209,OphirGottlieb,100024370,True,2019-08-05 16:01:39+00:00,22214,299
"$IYZ telecom etf, on its first major pivot 

-watching $TWLO https://t.co/qbsEbtoju0",1158410636948193281,BrandonPKoch,767005402047193089,False,2019-08-05 16:13:12+00:00,256,51
$TWLO - Twilio Is Riding A Strong Secular Tailwind And Disrupting The Communications Industry https://t.co/GVkUT6RqrV,1158411668046532608,SeekingAlpha,23059499,False,2019-08-05 16:17:18+00:00,116980,2
"RT @contrarianduck_: @OphirGottlieb $PINS $30
$NVTA $21
$TWLO $100
$TTD $200
$ROKU $80",1158412156225904640,Gambiste1,1136370591517290496,False,2019-08-05 16:19:14+00:00,1456,2
"RT @AdamSilverm: @OphirGottlieb Love your picks.  I bought a little $twlo today, no regrets.  Will buy a lot more on the way down.",1158412158486634498,Gambiste1,1136370591517290496,False,2019-08-05 16:19:15+00:00,1456,2
"RT @hashtagopps: @OphirGottlieb $sq $35
$fb $150
$aapl $160
$twlo $100
$googl $1,050",1158412160944484352,Gambiste1,1136370591517290496,False,2019-08-05 16:19:16+00:00,1456,2
"RT @BrandonPKoch: $IYZ telecom etf, on its first major pivot 

-watching $TWLO https://t.co/qbsEbtoju0",1158412170545250305,Gambiste1,1136370591517290496,False,2019-08-05 16:19:18+00:00,1456,2
"RT @MadMraket: $TWLO  
 
Forming hammer ! 
 
$IGV $HACK $XLK $SPY",1158412524359999489,Gambiste1,1136370591517290496,False,2019-08-05 16:20:42+00:00,1456,2
"RT @AdamSilverm: @OphirGottlieb Some of your recommendations are down a lot more than 5%, like $twlo",1158412544421322755,Gambiste1,1136370591517290496,False,2019-08-05 16:20:47+00:00,1456,2
"RT @OphirGottlieb: @AdamSilverm We added $TWLO for $65 less than a year ago. Now it's ""down to"" $125.",1158412547831283712,Gambiste1,1136370591517290496,False,2019-08-05 16:20:48+00:00,1456,2
RT @docofstyl: @jimcramer  Took your advice to never buy 100% of your position at once....Nibbled this morning on some more $TWLO down almo…,1158412554596749312,Gambiste1,1136370591517290496,False,2019-08-05 16:20:49+00:00,1456,2
"RT @DaoOfPatrick: @ChessTrades  In my best Cosell impression  it’s Down goes $ZS Down goes $TWLO 

TKO!",1158412955719016448,Gambiste1,1136370591517290496,False,2019-08-05 16:22:25+00:00,1456,2
RT @crosshairtrader: $TWLO chart from 7/29 ... sell off at resistance continues. https://t.co/lOW74b3QOs,1158412957518372865,Gambiste1,1136370591517290496,False,2019-08-05 16:22:26+00:00,1456,2
RT @WolfOfWeedST: Let’s go $twlo u bastard https://t.co/dX9m6NSYnk,1158412963772059648,Gambiste1,1136370591517290496,False,2019-08-05 16:22:27+00:00,1456,2
RT @YungKuch: I’m liking $TWLO calls. Stock is almost down 7%,1158412967106531328,Gambiste1,1136370591517290496,False,2019-08-05 16:22:28+00:00,1456,2
RT @WolfOfWeedST: Patience after taking 49% on $twlo on morning. Days like today are a scalpers wet dream $sndl wants to go ham also... tri…,1158412969954484224,Gambiste1,1136370591517290496,False,2019-08-05 16:22:28+00:00,1456,2
"Midday Most Tweeted Big Caps, check out Gambiste Top 10: $BYND $TSLA $SQ $TWTR $TWLO $WES $TSN $SRPT $STNE $CGC https://t.co/k3uyuEbRpJ",1158413037923131398,GambisteFinance,883064036308525056,False,2019-08-05 16:22:45+00:00,891,11
Twilio Is Riding A Strong Secular Tailwind And Disrupting The Communications Industry https://t.co/Xg123fJeBo $TWLO,1158414435222020096,JorelLaraKalel,1672120591,False,2019-08-05 16:28:18+00:00,4528,995
$TWLO - Twilio Is Riding A Strong Secular Tailwind And Disrupting The Communications Industry https://t.co/113EKeUqw9,1158415951966195712,mike1v,183660305,False,2019-08-05 16:34:19+00:00,19,1
Happy Monday guys! Watching $TWLO and $NVDA today ✌️,1158416037278359552,LukaYuka1,1110861282389999616,False,2019-08-05 16:34:40+00:00,180,210
"$ROKU, $JNUG, $ALLK nice plays today. $TWLO on watch for this afternoon.",1158416583028563969,trading23,807409241241874432,False,2019-08-05 16:36:50+00:00,88,348
"@kkernttb If not doing great on a day like this you need @RobInTheBlack and #TheStrat
$TWLO Rev strat daily. https://t.co/6J0rOmBZd5",1158417616702251008,jwarner180,98028995,False,2019-08-05 16:40:56+00:00,1025,1021
"RT @jwarner180: @kkernttb If not doing great on a day like this you need @RobInTheBlack and #TheStrat
$TWLO Rev strat daily. https://t.co/6…",1158418672119091203,RobInTheBlack,23368614,False,2019-08-05 16:45:08+00:00,22039,9563
"Added $TWLO 124.28

Stop= $114.75",1158419737463988231,RVH_Investing,3109094919,False,2019-08-05 16:49:22+00:00,1567,3157
#OptionBlock is NOW LIVE with @Fidelity @optionvol talking #tradewar $SQ $TWLO $VIX and more at  https://t.co/xzjn0Cf2lo,1158423525717417984,Options,7455352,False,2019-08-05 17:04:25+00:00,17792,250
Lots of trades rolling through @Fidelity today. Starting to see #ETFs coming more into play. Also seeing $SQ $TWLO.… https://t.co/w4aFSTaxJe,1158426101108097024,Options,7455352,False,2019-08-05 17:14:39+00:00,17793,250
$TWLO will be one of 1st to bungee back up.,1158426369837211650,TradeInTheZone,87591850,False,2019-08-05 17:15:43+00:00,3430,743
@RampCapitalLLC $twlo $sq $mdb $okta $zs,1158427704124989440,FortuneCheeks,1050494138637082626,False,2019-08-05 17:21:01+00:00,60,169
$TWLO into strong support but I would prefer this one at the 200 day at 115 https://t.co/5ubzVDNPp3,1158428828663812098,mcw91939,968255135758635011,False,2019-08-05 17:25:29+00:00,15,35
$TWLO Jan2020 120 calls for $1.3M in premium,1158434076761608193,CheddarFlow,1004137473679679488,False,2019-08-05 17:46:21+00:00,3058,187
"$TWLO added  
 
$CRWD  added  
 
$ZS   added  
 
Plz make sure they fit in with your investment plan   $SPY  $XLK… https://t.co/rjnRrz0Z0f",1158441929253838848,MadMraket,19052568,False,2019-08-05 18:17:33+00:00,1329,147
@jimcramer 10 years from now no one will care. Looking forward to my next deposit for $AMZN $TWLO $XON $NTNX $SGMO and more $BA,1158446588416679936,yusufhameed,47121634,False,2019-08-05 18:36:04+00:00,848,1373
$TWLO slight uptick in volume down here into the close https://t.co/DecQrkHEwT,1158446615209754624,BrandonPKoch,767005402047193089,False,2019-08-05 18:36:10+00:00,256,51
RT @FortuneCheeks: @RampCapitalLLC $twlo $sq $mdb $okta $zs,1158453425677508608,Gambiste1,1136370591517290496,False,2019-08-05 19:03:14+00:00,1458,2
[NotAuto] SELL $PRFT - $PRFT TO LAUNCH MANAGED SERVICE OFFER AND HOST ONSITE CONTACT CENTER AT $TWLO SIGNAL CONFERENCE,1158454975216988160,FastestSignals,957898388757991425,False,2019-08-05 19:09:23+00:00,1804,0
[NotAuto] BUY $TWLO - $PRFT TO LAUNCH MANAGED SERVICE OFFER AND HOST ONSITE CONTACT CENTER AT $TWLO SIGNAL CONFERENCE,1158455531507527685,FastestSignals,957898388757991425,False,2019-08-05 19:11:36+00:00,1804,0
"@MadMoneyOnCNBC Professor Cramer , what does $CRM or $TWLO have to do with China ? I don’t understand ? Along with… https://t.co/yzmUBtTVBn",1158455794846896130,reelastate69,4345291714,False,2019-08-05 19:12:39+00:00,150,642
$ROKU and $TWLO into the close.,1158459302711091203,trading23,807409241241874432,False,2019-08-05 19:26:35+00:00,89,348
